,measure_name,Entity,sex_name,age_name,cause_name,metric_name,Year,val,upper,lower,Code,Human Development Index (UNDP),Life expectancy,Expected Years of Schooling (years),Avg_yrs_schooling,"GNI per capita, PPP",HDI_Classes
525095,Incidence,Saudi Arabia,Both,Age-standardized,Uterine cancer,Rate,2017,2.600595824112156,3.376294330655567,1.7431973727303232,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525101,Incidence,Saudi Arabia,Both,Age-standardized,Prostate cancer,Rate,2017,13.32126749534066,20.1529125220649,10.038857049204672,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525107,Incidence,Saudi Arabia,Both,Age-standardized,Colon and rectum cancer,Rate,2017,15.040280366354937,18.06065546196565,12.257239134898311,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525113,Incidence,Saudi Arabia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2017,2.092203960222394,2.567279692439177,1.6739369765322738,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525119,Incidence,Saudi Arabia,Both,Age-standardized,Other malignant neoplasms,Rate,2017,12.068290017983692,14.70430022429816,9.898183428048462,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525131,Incidence,Saudi Arabia,Both,Age-standardized,Multiple myeloma,Rate,2017,1.2856256011010214,1.6686532324052037,0.97343626570513,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525137,Incidence,Saudi Arabia,Both,Age-standardized,Leukemia,Rate,2017,5.281553479262369,6.927766887457332,4.189893189008551,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525149,Incidence,Saudi Arabia,Both,Age-standardized,Nasopharynx cancer,Rate,2017,2.036406820848603,2.571544950165125,1.5880804831098063,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525155,Incidence,Saudi Arabia,Both,Age-standardized,Other pharynx cancer,Rate,2017,0.4843311816711477,0.6190408744311793,0.3843995568359076,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525161,Incidence,Saudi Arabia,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2017,1.7887435222491956,2.4228074703894986,1.423607244906688,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525167,Incidence,Saudi Arabia,Both,Age-standardized,Pancreatic cancer,Rate,2017,4.811933152405646,5.736354238127762,4.001784901431967,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525173,Incidence,Saudi Arabia,Both,Age-standardized,Malignant skin melanoma,Rate,2017,0.4736301130136181,0.6578604903145191,0.3498548114443274,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525179,Incidence,Saudi Arabia,Both,Age-standardized,Non-melanoma skin cancer,Rate,2017,4.013938949377634,4.434850042906404,3.66186781432248,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525183,Incidence,Saudi Arabia,Both,Age-standardized,Ovarian cancer,Rate,2017,2.4320751899679043,3.4266796729337425,1.7757585838750536,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525187,Incidence,Saudi Arabia,Both,Age-standardized,Testicular cancer,Rate,2017,1.1737530170092567,2.2930186598745093,0.5524099956867866,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525193,Incidence,Saudi Arabia,Both,Age-standardized,Kidney cancer,Rate,2017,3.763779821854264,4.64589983147517,2.982166115501668,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525199,Incidence,Saudi Arabia,Both,Age-standardized,Bladder cancer,Rate,2017,4.468101216686369,5.493691200157787,3.6441895155301047,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525205,Incidence,Saudi Arabia,Both,Age-standardized,Brain and central nervous system cancer,Rate,2017,4.066160556533996,5.975404444767107,3.1243930716889747,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525211,Incidence,Saudi Arabia,Both,Age-standardized,Thyroid cancer,Rate,2017,5.702661468999234,7.48997172218617,4.236806037439525,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525217,Incidence,Saudi Arabia,Both,Age-standardized,Mesothelioma,Rate,2017,0.0791401993951948,0.1089185168614079,0.056927516263163,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525223,Incidence,Saudi Arabia,Both,Age-standardized,Hodgkin lymphoma,Rate,2017,1.041270039499201,1.5472057641846022,0.4589236680638246,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525229,Incidence,Saudi Arabia,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2017,8.017407042463388,9.753316411210244,6.517442482609996,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525235,Incidence,Saudi Arabia,Both,Age-standardized,Esophageal cancer,Rate,2017,1.7884405336283486,2.3805309013328646,1.438441592200148,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525241,Incidence,Saudi Arabia,Both,Age-standardized,Stomach cancer,Rate,2017,4.526084584120089,5.43334312732445,3.7546326057378177,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525247,Incidence,Saudi Arabia,Both,Age-standardized,Liver cancer,Rate,2017,5.317801861971415,6.478520433699155,4.313648848041771,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525253,Incidence,Saudi Arabia,Both,Age-standardized,Larynx cancer,Rate,2017,1.074049341757123,1.3694690776918332,0.8717932586911145,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
525259,Incidence,Saudi Arabia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2017,8.910397386740874,10.515257778135757,7.267482562599185,SAU,0.853,74.874,16.9,9.5,48041.171875,Very High
141905,Incidence,Oman,Both,Age-standardized,Esophageal cancer,Rate,2000,2.5775224574217965,3.0472101429361538,1.9829027357613247,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141911,Incidence,Oman,Both,Age-standardized,Stomach cancer,Rate,2000,12.057356583999647,13.929692430442133,10.33760203968864,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141917,Incidence,Oman,Both,Age-standardized,Liver cancer,Rate,2000,4.536425092160954,5.325252070469431,3.793107227887291,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141923,Incidence,Oman,Both,Age-standardized,Larynx cancer,Rate,2000,1.430607602172656,1.7075305856136185,1.1666912124855755,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141929,Incidence,Oman,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2000,10.621873975033044,12.306749138459212,9.107762004949958,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141935,Incidence,Oman,Both,Age-standardized,Breast cancer,Rate,2000,15.37522770085553,18.497504502676847,12.680866651472432,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141939,Incidence,Oman,Both,Age-standardized,Cervical cancer,Rate,2000,3.1884913124872902,4.018252631803057,2.477585835841781,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141945,Incidence,Oman,Both,Age-standardized,Leukemia,Rate,2000,6.717588411456669,7.971104289749965,5.749264103253797,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141955,Incidence,Oman,Both,Age-standardized,Uterine cancer,Rate,2000,1.298264760449842,1.6632544880748028,1.0083925128328666,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141961,Incidence,Oman,Both,Age-standardized,Prostate cancer,Rate,2000,12.530649130322317,16.034321242115933,9.899965726955946,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141967,Incidence,Oman,Both,Age-standardized,Colon and rectum cancer,Rate,2000,12.7669166949788,14.782409005471004,10.981173313695088,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141973,Incidence,Oman,Both,Age-standardized,Lip and oral cavity cancer,Rate,2000,2.7023305486791536,3.206985060418613,2.277068368766548,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141979,Incidence,Oman,Both,Age-standardized,Nasopharynx cancer,Rate,2000,0.8492914348365195,1.0216243815733417,0.6987945848554534,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141985,Incidence,Oman,Both,Age-standardized,Other pharynx cancer,Rate,2000,0.5595846564852537,0.6743315165057353,0.457141459437677,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141991,Incidence,Oman,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2000,1.510942917109369,1.7983599936340695,1.2625882463448657,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
141997,Incidence,Oman,Both,Age-standardized,Pancreatic cancer,Rate,2000,3.5760707150357467,4.100954543154672,3.066993306192698,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142003,Incidence,Oman,Both,Age-standardized,Malignant skin melanoma,Rate,2000,0.5207565500025966,0.7000160432862303,0.4024342054610886,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142009,Incidence,Oman,Both,Age-standardized,Non-melanoma skin cancer,Rate,2000,7.008229825367221,7.625836149972443,6.418989756704226,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142013,Incidence,Oman,Both,Age-standardized,Ovarian cancer,Rate,2000,1.798581141406844,2.2657318494193928,1.3372188033258825,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142017,Incidence,Oman,Both,Age-standardized,Testicular cancer,Rate,2000,0.3214694499318039,0.6724685686876285,0.1576173020583982,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142023,Incidence,Oman,Both,Age-standardized,Kidney cancer,Rate,2000,2.0529358467537446,2.381753276368445,1.7450566728952406,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142029,Incidence,Oman,Both,Age-standardized,Bladder cancer,Rate,2000,5.18195570035063,6.097468134157869,4.324439011218328,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142035,Incidence,Oman,Both,Age-standardized,Brain and central nervous system cancer,Rate,2000,2.6836002674351507,3.6034459691143312,2.179261870512161,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142041,Incidence,Oman,Both,Age-standardized,Thyroid cancer,Rate,2000,2.464403693991001,3.028509044759068,2.0306901507027417,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142047,Incidence,Oman,Both,Age-standardized,Mesothelioma,Rate,2000,0.5256977998123941,0.7007912225795497,0.3881099515067216,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142053,Incidence,Oman,Both,Age-standardized,Hodgkin lymphoma,Rate,2000,1.2757806752596164,1.571957895351862,0.9725773564316784,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142059,Incidence,Oman,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2000,8.970848449223874,10.684709939338738,7.398778065772378,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142065,Incidence,Oman,Both,Age-standardized,Multiple myeloma,Rate,2000,2.027011533179311,2.5123423623546586,1.6348089397715189,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
142071,Incidence,Oman,Both,Age-standardized,Other malignant neoplasms,Rate,2000,14.220663844331972,16.341601091736177,12.298013543406302,OMN,0.704,72.126,10.7,5.3,37457.7734375,High
159105,Incidence,Oman,Both,Age-standardized,Esophageal cancer,Rate,2001,2.5696573212371057,3.013963876645476,1.9702175452287505,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159111,Incidence,Oman,Both,Age-standardized,Stomach cancer,Rate,2001,11.794355659474496,13.58585906721966,10.187461299106944,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159115,Incidence,Oman,Both,Age-standardized,Testicular cancer,Rate,2001,0.3389469458671642,0.6984763542516341,0.1695665840560706,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159121,Incidence,Oman,Both,Age-standardized,Kidney cancer,Rate,2001,2.150704431049097,2.4779798747570783,1.847762025886905,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159127,Incidence,Oman,Both,Age-standardized,Bladder cancer,Rate,2001,5.280796423707688,6.133824491098816,4.473746260119316,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159133,Incidence,Oman,Both,Age-standardized,Brain and central nervous system cancer,Rate,2001,2.7932464782493485,3.6292779485541296,2.2725469264861595,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159139,Incidence,Oman,Both,Age-standardized,Thyroid cancer,Rate,2001,2.56824001099982,3.11393747644453,2.1394504658449223,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159145,Incidence,Oman,Both,Age-standardized,Mesothelioma,Rate,2001,0.5345721962735817,0.7028591923024656,0.3996367313697931,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159151,Incidence,Oman,Both,Age-standardized,Hodgkin lymphoma,Rate,2001,1.290464070150322,1.5896518935828727,0.9993089700354,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159157,Incidence,Oman,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2001,9.199997446947188,10.839374295572917,7.719980820503835,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159163,Incidence,Oman,Both,Age-standardized,Multiple myeloma,Rate,2001,2.054294958332411,2.5223835637330305,1.6526477029520876,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159169,Incidence,Oman,Both,Age-standardized,Other malignant neoplasms,Rate,2001,14.974913783567352,17.045958167902015,13.063852986472792,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159175,Incidence,Oman,Both,Age-standardized,Liver cancer,Rate,2001,4.700633490613513,5.412036066157435,4.034493233865208,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159181,Incidence,Oman,Both,Age-standardized,Larynx cancer,Rate,2001,1.4286390883164284,1.7003074409463237,1.1785239915472314,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159187,Incidence,Oman,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2001,10.616913120974262,12.14796484637594,9.171459619722675,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159193,Incidence,Oman,Both,Age-standardized,Breast cancer,Rate,2001,15.7826584857381,18.94305995500105,13.215565348368251,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159197,Incidence,Oman,Both,Age-standardized,Cervical cancer,Rate,2001,3.15384316806448,3.9390585305410895,2.500108285856,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159207,Incidence,Oman,Both,Age-standardized,Uterine cancer,Rate,2001,1.3404737181410238,1.709691457298809,1.0545835097722611,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159213,Incidence,Oman,Both,Age-standardized,Prostate cancer,Rate,2001,13.048760319428863,16.741120325852275,10.469724948964808,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159219,Incidence,Oman,Both,Age-standardized,Colon and rectum cancer,Rate,2001,13.109782835242168,15.021744538123102,11.36946850557478,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159225,Incidence,Oman,Both,Age-standardized,Lip and oral cavity cancer,Rate,2001,2.726778297375828,3.1922225777722883,2.3246329883460737,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159231,Incidence,Oman,Both,Age-standardized,Nasopharynx cancer,Rate,2001,0.8420835029334272,0.9947391615814328,0.7021466057907275,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159237,Incidence,Oman,Both,Age-standardized,Other pharynx cancer,Rate,2001,0.5657317192336626,0.6729582286700567,0.4697334189749581,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159243,Incidence,Oman,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2001,1.4744850670017604,1.7437742672884822,1.2449051705766998,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159249,Incidence,Oman,Both,Age-standardized,Pancreatic cancer,Rate,2001,3.711762434132494,4.246040263240281,3.208510921797601,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159255,Incidence,Oman,Both,Age-standardized,Malignant skin melanoma,Rate,2001,0.5427652559954632,0.7190951186863841,0.4161211388624106,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159261,Incidence,Oman,Both,Age-standardized,Non-melanoma skin cancer,Rate,2001,7.005643974259874,7.600316716107671,6.432823432957175,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159265,Incidence,Oman,Both,Age-standardized,Ovarian cancer,Rate,2001,1.8444868091376825,2.270524987036881,1.414790813696739,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
159271,Incidence,Oman,Both,Age-standardized,Leukemia,Rate,2001,6.714420599571828,7.945839137478656,5.744427269890154,OMN,0.716,72.58,11.0,5.6,38579.9453125,High
181313,Incidence,Oman,Both,Age-standardized,Lip and oral cavity cancer,Rate,2002,2.748747023359598,3.169727344724135,2.3761633151725667,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181319,Incidence,Oman,Both,Age-standardized,Nasopharynx cancer,Rate,2002,0.8436297199362432,0.9933238241596312,0.705773153179929,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181325,Incidence,Oman,Both,Age-standardized,Other pharynx cancer,Rate,2002,0.572551982653669,0.6769528081600398,0.4837600857055717,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181331,Incidence,Oman,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2002,1.467795270796391,1.720801572625834,1.2495142181020744,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181337,Incidence,Oman,Both,Age-standardized,Pancreatic cancer,Rate,2002,3.895590224406911,4.412423330091277,3.4179963405030813,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181343,Incidence,Oman,Both,Age-standardized,Malignant skin melanoma,Rate,2002,0.5600763800741586,0.7395851531556998,0.422181427440328,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181349,Incidence,Oman,Both,Age-standardized,Non-melanoma skin cancer,Rate,2002,6.983637835208908,7.565055509780553,6.434543037701194,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181353,Incidence,Oman,Both,Age-standardized,Ovarian cancer,Rate,2002,1.914837832960789,2.306481547050609,1.5076319143608452,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181357,Incidence,Oman,Both,Age-standardized,Testicular cancer,Rate,2002,0.3575224006944132,0.7267642817349271,0.1819731224768889,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181363,Incidence,Oman,Both,Age-standardized,Kidney cancer,Rate,2002,2.2603558694452226,2.5860951901173954,1.9552610982670613,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181369,Incidence,Oman,Both,Age-standardized,Bladder cancer,Rate,2002,5.397089643183171,6.222400611569301,4.640429489177567,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181375,Incidence,Oman,Both,Age-standardized,Brain and central nervous system cancer,Rate,2002,2.8825862033527674,3.672026134893672,2.3391109892044346,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181381,Incidence,Oman,Both,Age-standardized,Thyroid cancer,Rate,2002,2.671079109612473,3.1788863508708163,2.2452234302459644,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181387,Incidence,Oman,Both,Age-standardized,Mesothelioma,Rate,2002,0.5444037549653008,0.7097510821418936,0.4165609972653888,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181393,Incidence,Oman,Both,Age-standardized,Hodgkin lymphoma,Rate,2002,1.305837857769706,1.6024731444879554,1.0077194925942292,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181399,Incidence,Oman,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2002,9.466186631490778,10.976513738453551,8.046708557346333,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181405,Incidence,Oman,Both,Age-standardized,Multiple myeloma,Rate,2002,2.0878078479547604,2.512713927468761,1.676251449932294,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181411,Incidence,Oman,Both,Age-standardized,Esophageal cancer,Rate,2002,2.590109930701506,2.989834099146274,2.003456068663942,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181417,Incidence,Oman,Both,Age-standardized,Stomach cancer,Rate,2002,11.684576858351637,13.40458585175096,10.19898783561152,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181423,Incidence,Oman,Both,Age-standardized,Liver cancer,Rate,2002,4.914807746638355,5.553156102601229,4.326679779548009,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181429,Incidence,Oman,Both,Age-standardized,Larynx cancer,Rate,2002,1.4267987248812564,1.679236149383371,1.1901639845822538,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181435,Incidence,Oman,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2002,10.681893904169172,12.088302683311918,9.382760212814864,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181441,Incidence,Oman,Both,Age-standardized,Breast cancer,Rate,2002,16.423067076777993,19.25806355211529,13.96230756458313,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181445,Incidence,Oman,Both,Age-standardized,Cervical cancer,Rate,2002,3.155075189827273,3.8647289385095625,2.5207663685447907,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181451,Incidence,Oman,Both,Age-standardized,Other malignant neoplasms,Rate,2002,15.56365127730064,17.676115994630095,13.619789339976093,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181461,Incidence,Oman,Both,Age-standardized,Uterine cancer,Rate,2002,1.4025614557261274,1.7398422048878155,1.0954830601792824,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181467,Incidence,Oman,Both,Age-standardized,Prostate cancer,Rate,2002,13.460467568449214,17.12417703796139,10.871765893126115,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181473,Incidence,Oman,Both,Age-standardized,Colon and rectum cancer,Rate,2002,13.522151082061583,15.386670936740854,11.803732952489064,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
181479,Incidence,Oman,Both,Age-standardized,Leukemia,Rate,2002,6.754835373434959,7.87922954737912,5.839791007772967,OMN,0.725,73.022,11.2,5.9,37470.74609375,High
195487,Incidence,Oman,Both,Age-standardized,Leukemia,Rate,2003,6.777934399038536,7.819279211246495,5.9098030350230575,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195499,Incidence,Oman,Both,Age-standardized,Esophageal cancer,Rate,2003,2.593033688599095,2.964263888850793,2.0140798070851824,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195505,Incidence,Oman,Both,Age-standardized,Stomach cancer,Rate,2003,11.52886779151939,13.046378242504732,10.155839456902468,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195511,Incidence,Oman,Both,Age-standardized,Liver cancer,Rate,2003,5.150291164076721,5.772573018574885,4.612263731658283,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195517,Incidence,Oman,Both,Age-standardized,Larynx cancer,Rate,2003,1.4237459872999485,1.6558408997203151,1.206255264042059,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195523,Incidence,Oman,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2003,10.721687952035422,11.92310590629368,9.492153439308709,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195529,Incidence,Oman,Both,Age-standardized,Breast cancer,Rate,2003,17.136289501957584,19.748924746122007,14.721213424040222,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195533,Incidence,Oman,Both,Age-standardized,Cervical cancer,Rate,2003,3.2096746302412424,3.8840028210962463,2.576684569718932,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195537,Incidence,Oman,Both,Age-standardized,Uterine cancer,Rate,2003,1.47188633227865,1.796638630883666,1.1559599073861415,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195543,Incidence,Oman,Both,Age-standardized,Prostate cancer,Rate,2003,13.74992277397913,17.201729021991774,11.29767773706062,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195549,Incidence,Oman,Both,Age-standardized,Colon and rectum cancer,Rate,2003,13.821760375960292,15.497125819436178,12.14395262627578,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195555,Incidence,Oman,Both,Age-standardized,Lip and oral cavity cancer,Rate,2003,2.767953370141756,3.1636705940906675,2.4180693228668395,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195561,Incidence,Oman,Both,Age-standardized,Nasopharynx cancer,Rate,2003,0.8340918003120069,0.9689980986171846,0.7072669381510224,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195567,Incidence,Oman,Both,Age-standardized,Other pharynx cancer,Rate,2003,0.5720522933694732,0.6681912252648905,0.4888308825416573,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195573,Incidence,Oman,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2003,1.4516826374141505,1.6971958675353929,1.2408689603996643,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195579,Incidence,Oman,Both,Age-standardized,Pancreatic cancer,Rate,2003,4.071085817245127,4.571658196822686,3.624705243813795,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195585,Incidence,Oman,Both,Age-standardized,Malignant skin melanoma,Rate,2003,0.5717020388344572,0.7404468581133246,0.4339162708730434,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195591,Incidence,Oman,Both,Age-standardized,Non-melanoma skin cancer,Rate,2003,6.954953054142122,7.525531149341228,6.419838260807111,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195595,Incidence,Oman,Both,Age-standardized,Ovarian cancer,Rate,2003,1.999327003702455,2.369885190500008,1.610320992482444,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195599,Incidence,Oman,Both,Age-standardized,Testicular cancer,Rate,2003,0.3667939382369578,0.751277305290497,0.1797027827580524,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195605,Incidence,Oman,Both,Age-standardized,Kidney cancer,Rate,2003,2.362553999646677,2.690743250979087,2.065348356253944,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195611,Incidence,Oman,Both,Age-standardized,Bladder cancer,Rate,2003,5.5118093661199135,6.267214800821759,4.815225412328218,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195617,Incidence,Oman,Both,Age-standardized,Brain and central nervous system cancer,Rate,2003,2.9777166454645845,3.6778282041774752,2.397814161708072,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195623,Incidence,Oman,Both,Age-standardized,Thyroid cancer,Rate,2003,2.7615646240207536,3.2372447576095267,2.330567543001437,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195629,Incidence,Oman,Both,Age-standardized,Mesothelioma,Rate,2003,0.555394972367339,0.7109360846771087,0.4290816180625328,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195635,Incidence,Oman,Both,Age-standardized,Hodgkin lymphoma,Rate,2003,1.3111220577046654,1.625357836598596,1.0370407491684894,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195641,Incidence,Oman,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2003,9.612225701500066,10.98258202520193,8.329344974019966,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195647,Incidence,Oman,Both,Age-standardized,Multiple myeloma,Rate,2003,2.1155021226473467,2.49527910267674,1.6871084353635897,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
195653,Incidence,Oman,Both,Age-standardized,Other malignant neoplasms,Rate,2003,16.126146771274424,18.05431443835469,14.183441204629798,OMN,0.736,73.447,11.5,6.4,36208.8671875,High
218949,Incidence,Oman,Both,Age-standardized,Leukemia,Rate,2004,6.730719417035067,7.657940774988749,5.901260681339879,OMN,0.742,73.851,11.6,6.6,35980.1328125,High
218961,Incidence,Oman,Both,Age-standardized,Esophageal cancer,Rate,2004,2.578694192755868,2.8944038369243303,2.002661746181051,OMN,0.742,73.851,11.6,6.6,35980.1328125,High
218967,Incidence,Oman,Both,Age-standardized,Stomach cancer,Rate,2004,11.31839903654096,12.566950547496518,10.138418089729258,OMN,0.742,73.851,11.6,6.6,35980.1328125,High
218973,Incidence,Oman,Both,Age-standardized,Liver cancer,Rate,2004,5.369269293134393,5.989744065936018,4.839591183347085,OMN,0.742,73.851,11.6,6.6,35980.1328125,High
